datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
2019-01-01 00:00:00,3.62947528,21.54865257,181.47210742,181.47376407
2019-01-01 01:00:00,13.32697949,22.42905493,333.17436246,333.17448713
2019-01-01 02:00:00,6.04787848,22.65443151,108.86174159,108.86181262
2019-01-01 03:00:00,12.49092307,14.16597658,474.65483408,474.65507653
2019-01-01 04:00:00,9.0195768,14.54390826,189.41102459,189.41111274
2019-01-01 05:00:00,13.08878203,9.65764702,340.30819416,340.30833286
2019-01-01 06:00:00,2.52193471,8.58936427,161.40213789,161.4038217
2019-01-01 07:00:00,3.78196403,8.61114837,98.33091502,98.33106473
2019-01-01 08:00:00,4.54372207,7.35639731,40.89349859,40.89349859
2019-01-01 09:00:00,27.7601493,10.45815029,83.2804479,83.2804479
2019-01-01 10:00:00,2.63350563,9.0499478,265.98304597,265.98406851
2019-01-01 11:00:00,2.82495898,8.16500239,96.04839324,96.04860529
2019-01-01 12:00:00,2.35367636,6.63141587,164.75607707,164.75734529
2019-01-01 13:00:00,19.44457297,9.04893562,38.88914594,38.88914594
2019-01-01 14:00:00,1.89069087,8.77875374,134.23846184,134.23905189
2019-01-01 15:00:00,5.51138059,8.91699067,352.72781741,352.72835798
2019-01-01 16:00:00,3.85834287,5.5024469,173.62509592,173.62542893
2019-01-01 17:00:00,7.68348523,6.22387255,207.45395743,207.45410111
2019-01-01 18:00:00,0.77414674,5.93089938,49.54409786,49.54539109
2019-01-01 19:00:00,9.76212689,6.98924945,185.48033979,185.48041083
2019-01-01 20:00:00,7.96449769,5.3492387,223.00579035,223.00593538
2019-01-01 21:00:00,9.79515829,6.47844833,176.31278269,176.31284924
2019-01-01 22:00:00,5.7474583,6.51217372,149.43380333,149.43391588
2019-01-01 23:00:00,7.28721789,7.002013,87.4466009,87.44661468
2019-01-02 00:00:00,6.66879288,6.85705695,393.45704464,393.45878018
2019-01-02 01:00:00,4.47183573,7.38529824,116.26760872,116.26772904
2019-01-02 02:00:00,9.70742484,7.37748366,291.22256398,291.22274515
2019-01-02 03:00:00,6.84265883,7.21722097,218.96489999,218.96508266
2019-01-02 04:00:00,3.55782287,6.32617305,185.00640885,185.00678945
2019-01-02 05:00:00,7.35521234,6.5558522,279.49784575,279.49806907
2019-01-02 06:00:00,5.2305265,6.26203914,360.90499847,360.90632818
2019-01-02 07:00:00,6.86581047,6.29018451,254.03474669,254.03498724
2019-01-02 08:00:00,6.42231842,6.5688249,475.2507851,475.25156331
2019-01-02 09:00:00,4.79192655,5.86661085,349.81004226,349.81063816
2019-01-02 10:00:00,79.43191814,16.23650504,158.86383629,158.86383629
2019-01-02 11:00:00,140.44448999,35.7917432,421.33346998,421.33346998
2019-01-02 12:00:00,10.92490118,36.30169875,273.12166843,273.12252955
2019-01-02 13:00:00,4.57767064,36.20843363,416.56687218,416.56802853
2019-01-02 14:00:00,57.12830692,43.38879026,514.15476224,514.15476224
2019-01-02 15:00:00,80.42836209,53.96108222,321.71344836,321.71344836
2019-01-02 16:00:00,83.36774177,65.18619868,500.20645061,500.20645061
2019-01-02 17:00:00,3.61966242,54.35587643,832.519865,832.52235604
2019-01-02 18:00:00,3.84875114,34.84219945,742.79966481,742.80896997
2019-01-02 19:00:00,13.80706743,35.25393749,579.89644062,579.89683201
2019-01-02 20:00:00,4.17140788,35.19589995,212.7414245,212.74180209
2019-01-02 21:00:00,12.29335151,28.79090632,270.45362847,270.45373317
2019-01-02 22:00:00,15.91260221,19.57436919,381.90231676,381.90245305
2019-01-02 23:00:00,9.57462376,9.03249519,335.11159248,335.11183173
2019-01-03 00:00:00,11.86821393,10.21085969,664.61557194,664.61998031
2019-01-03 01:00:00,2.70720758,10.04778204,135.36000056,135.36037903
2019-01-03 02:00:00,3.87242235,8.62854703,92.93801296,92.93813637
2019-01-03 03:00:00,92.43541339,21.23769068,554.61248035,554.61248035
2019-01-03 04:00:00,83.98568553,31.47945268,335.94274212,335.94274212
2019-01-03 05:00:00,61.47039311,37.98770852,245.88157244,245.88157244
2019-01-03 06:00:00,5.32374034,37.38043946,724.02361405,724.02868673
2019-01-03 07:00:00,3.28477676,36.15423415,249.6423806,249.64303401
2019-01-03 08:00:00,73.75757089,46.30428605,295.03028355,295.03028355
2019-01-03 09:00:00,3.41476545,46.2389065,423.42737997,423.43091577
2019-01-03 10:00:00,3.59862502,33.54793673,395.84753916,395.84875209
2019-01-03 11:00:00,18.1559472,24.1436884,417.58665218,417.58678565
2019-01-03 12:00:00,3.85759522,15.9132887,389.61460754,389.61711763
2019-01-03 13:00:00,99.20207566,29.32447946,396.80830264,396.80830264
2019-01-03 14:00:00,54.05401279,36.57722746,432.4321023,432.4321023
2019-01-03 15:00:00,1.82602487,26.30129232,228.2517342,228.253109
2019-01-03 16:00:00,92.04765787,38.96313409,736.38126295,736.38126295
2019-01-03 17:00:00,2.11840573,38.75167419,349.53525923,349.53694582
2019-01-03 18:00:00,4.65295318,36.82267505,302.43719491,302.44195644
2019-01-03 19:00:00,7.43549378,37.33380341,237.93559479,237.93580085
2019-01-03 20:00:00,13.24944189,25.05485573,410.73250492,410.73269852
2019-01-03 21:00:00,4.36981078,17.95711259,205.38076924,205.38110687
2019-01-03 22:00:00,9.33587569,19.02994842,261.40435901,261.40451928
2019-01-03 23:00:00,3.79314271,6.42216054,110.00097088,110.00113858
2019-01-04 00:00:00,2.57063649,6.48676493,115.67685017,115.67864205
2019-01-04 01:00:00,5.1580641,6.55892363,108.31924833,108.31934609
2019-01-04 02:00:00,13.70157613,7.45407826,465.85336632,465.85358852
2019-01-04 03:00:00,9.42382635,6.90756175,292.13843255,292.13861685
2019-01-04 04:00:00,9.04002304,7.57473493,415.84071125,415.84105979
2019-01-04 05:00:00,49.26719377,13.27920894,98.53438754,98.53438754
2019-01-04 06:00:00,4.06554259,13.31812321,219.53750567,219.53929984
2019-01-04 07:00:00,8.8869247,14.2204501,364.36358167,364.3639125
2019-01-04 08:00:00,10.23539907,14.94578366,900.71417482,900.71511787
2019-01-04 09:00:00,4.66019697,13.65415807,205.04836284,205.04866649
2019-01-04 10:00:00,59.13292138,20.75545736,118.26584276,118.26584276
2019-01-04 11:00:00,45.41341288,25.95165591,181.65365153,181.65365153
2019-01-04 12:00:00,90.66952552,31.86627473,362.67810208,362.67810208
2019-01-04 13:00:00,39.77813133,36.96807312,198.89065666,198.89065666
2019-01-04 14:00:00,10.15432368,37.14913012,375.70316383,375.70997632
2019-01-04 15:00:00,57.56182222,43.91004771,287.80911111,287.80911111
2019-01-04 16:00:00,2.24501311,43.56502145,743.09476934,743.0993382
2019-01-04 17:00:00,3.10749149,35.5613886,152.26669891,152.26708284
2019-01-04 18:00:00,11.32694156,30.6918927,487.04708686,487.05848693
2019-01-04 19:00:00,1.83487464,18.00122829,216.51377776,216.51520756
2019-01-04 20:00:00,11.18118806,13.91595068,480.79070717,480.79108675
2019-01-04 21:00:00,4.15821861,13.05936424,95.6388952,95.63902792
2019-01-04 22:00:00,4.80353991,5.52246677,187.33772697,187.33805636
2019-01-04 23:00:00,22.14321432,8.36506694,332.14816738,332.14821486
2019-01-05 00:00:00,3.14785861,8.37083367,223.48826616,223.49796161
2019-01-05 01:00:00,4.12048924,7.34134048,181.30116603,181.30152664
2019-01-05 02:00:00,3.19222011,7.53524698,143.64952952,143.6499051
2019-01-05 03:00:00,6.23254988,6.82829867,267.99932969,267.99964496
2019-01-05 04:00:00,11.3153609,7.85074757,362.09133456,362.09154891
2019-01-05 05:00:00,2.8343733,7.56943805,19.84061311,19.84061311
2019-01-05 06:00:00,5.28774835,5.16151434,407.15390736,407.15662298
2019-01-05 07:00:00,1.4306197,4.9161945,71.53054113,71.53098522
2019-01-05 08:00:00,103.87711509,19.16714105,519.38557545,519.38557545
2019-01-05 09:00:00,0.77505087,18.82183116,61.2282466,61.22901882
2019-01-05 10:00:00,3.85373829,18.48200093,292.88338824,292.88411014
2019-01-05 11:00:00,9.35622665,18.20212461,252.61795356,252.6181195
2019-01-05 12:00:00,3.87099416,18.3502133,367.74118962,367.74444556
2019-01-05 13:00:00,5.45979215,18.37479099,475.0008855,475.00191704
2019-01-05 14:00:00,3.52934536,18.67460894,187.05486446,187.05530392
2019-01-05 15:00:00,4.04709606,4.41317765,250.91941641,250.91995579
2019-01-05 16:00:00,7.74643516,5.40908969,170.42146604,170.42157342
2019-01-05 17:00:00,7.00938818,5.85989682,490.65644498,490.65717241
2019-01-05 18:00:00,37.87918143,9.93460464,151.51672573,151.51672573
2019-01-05 19:00:00,3.49918515,9.88148907,360.41021934,360.41607021
2019-01-05 20:00:00,5.60619797,9.90240419,213.03524904,213.03552291
2019-01-05 21:00:00,9.47630959,10.75197051,293.76540694,293.76559743
2019-01-05 22:00:00,2.34967837,10.50948226,18.79742694,18.79742694
2019-01-05 23:00:00,26.91106776,13.24728692,161.46640656,161.46640656
2019-01-06 00:00:00,4.5322593,12.89341137,312.72359744,312.72589191
2019-01-06 01:00:00,3.17739249,7.93601295,95.32159729,95.32177456
2019-01-06 02:00:00,6.4971231,8.3642898,136.43949098,136.43958513
2019-01-06 03:00:00,2.57956671,7.9319139,105.76193099,105.76223509
2019-01-06 04:00:00,6.22114604,7.46689054,124.42283486,124.4229208
2019-01-06 05:00:00,7.00354449,8.13172856,252.12736359,252.12760164
2019-01-06 06:00:00,1.47164561,4.49752539,55.92098958,55.92253308
2019-01-06 07:00:00,5.13267728,4.58329939,241.23548498,241.23583202
2019-01-06 08:00:00,1.938e-05,4.12938894,0.00017445,0.00017445
2019-01-06 09:00:00,59.19934662,11.65827802,532.79411958,532.79411958
2019-01-06 10:00:00,6.5480442,12.22520337,523.84286388,523.84353627
2019-01-06 11:00:00,6.26566489,12.23156321,219.29804267,219.29827109
2019-01-06 12:00:00,6.91599942,12.21905677,615.52102781,615.52394871
2019-01-06 13:00:00,3.07258019,12.44776171,144.41092527,144.41126889
2019-01-06 14:00:00,2.13888339,12.02007687,47.05532707,47.05543463
2019-01-06 15:00:00,31.76862804,16.55844954,190.61176824,190.61176824
2019-01-06 16:00:00,43.08344891,14.25617843,215.41724453,215.41724453
2019-01-06 17:00:00,10.06509712,14.75861457,855.53235608,855.53325518
2019-01-06 18:00:00,7.02584787,14.86721213,1067.91926406,1067.92887653
2019-01-06 19:00:00,20.77777185,16.84746534,664.88847557,664.88869922
2019-01-06 20:00:00,9.12309995,17.7118253,602.12398731,602.12459642
2019-01-06 21:00:00,8.44837655,18.61318147,270.34784513,270.34804968
2019-01-06 22:00:00,63.41745472,23.13444242,380.50472829,380.50472829
2019-01-06 23:00:00,3.25679061,17.44491981,162.83913483,162.83953074
2019-01-07 00:00:00,9.3516262,17.34299539,626.55499695,626.55895525
2019-01-07 01:00:00,21.74056437,19.44509775,586.99509383,586.99523799
2019-01-07 02:00:00,15.53707386,18.69642661,885.6126654,885.61321024
2019-01-07 03:00:00,4.68579943,18.06252653,234.28959104,234.2899714
2019-01-07 04:00:00,6.00548346,17.71354181,132.12053581,132.12063605
2019-01-07 05:00:00,21.96335032,11.79152689,241.59684509,241.59685353
2019-01-07 06:00:00,104.34156534,26.232209,10329.81211924,10329.81496847
2019-01-07 07:00:00,3.36274527,25.37665458,174.86235342,174.86275394
2019-01-07 08:00:00,90.18182601,35.15397767,450.90913006,450.90913006
2019-01-07 09:00:00,4.57630836,33.58815403,416.44322703,416.44406102
2019-01-07 10:00:00,5.12643072,33.65110135,569.03264977,569.03380949
2019-01-07 11:00:00,4.71039766,33.4660891,160.15331,160.15352058
2019-01-07 12:00:00,7.54426815,31.40622022,301.76790963,301.77072585
2019-01-07 13:00:00,3.14729597,16.94989602,302.13952551,302.14041306
2019-01-07 14:00:00,232.18543866,49.63885222,696.55631599,696.55631599
2019-01-07 15:00:00,73.37869878,47.23840547,587.02959022,587.02959022
2019-01-07 16:00:00,26.19011586,50.32609226,209.52092688,209.52092688
2019-01-07 17:00:00,1.6915291,49.83539203,387.35756499,387.36016501
2019-01-07 18:00:00,6.04138244,50.02553271,646.38049441,646.42792141
2019-01-07 19:00:00,42.53155544,55.02371661,297.72088808,297.72088808
2019-01-07 20:00:00,18.99663601,57.28790804,132.97645206,132.97645206
2019-01-07 21:00:00,1.37616896,24.31515523,83.94579943,83.94630671
2019-01-07 22:00:00,33.62527041,18.63609403,235.37689287,235.37689287
2019-01-07 23:00:00,4.27813544,15.50581111,166.84698552,166.84728197
2019-01-08 00:00:00,5.8889511,16.10544283,259.10808805,259.11384854
2019-01-08 01:00:00,10.22394513,16.70295178,245.37456107,245.37468303
2019-01-08 02:00:00,5.58421079,11.42475969,312.71532536,312.71580399
2019-01-08 03:00:00,2.12426127,9.01442044,38.23663412,38.23670289
2019-01-08 04:00:00,4.97405418,9.52840405,383.0014409,383.00217221
2019-01-08 05:00:00,6.07305741,5.59237362,236.8489701,236.84923902
2019-01-08 06:00:00,5.52420819,5.77038401,353.54650185,353.54932392
2019-01-08 07:00:00,12.37081668,6.69636481,445.34914155,445.34940043
2019-01-08 08:00:00,8.22317813,6.41054095,452.27424154,452.27479725
2019-01-08 09:00:00,3.46758417,6.10816572,298.21145524,298.21223864
2019-01-08 10:00:00,6.84019181,6.78187008,369.3699371,369.37035751
2019-01-08 11:00:00,2.54440776,6.43477774,150.11958594,150.12005768
2019-01-08 12:00:00,2.60750931,5.93969944,414.59039141,414.59398087
2019-01-08 13:00:00,61.79892242,13.97894433,247.19568968,247.19568968
2019-01-08 14:00:00,37.53221236,17.57342942,187.66106178,187.66106178
2019-01-08 15:00:00,2.52442201,16.75932141,454.39376301,454.39596161
2019-01-08 16:00:00,18.09771782,18.8493405,814.39691535,814.3973019
2019-01-08 17:00:00,61.55514697,26.66576266,615.55146973,615.55146973
2019-01-08 18:00:00,9.56929487,27.66931797,535.86054775,535.88051261
2019-01-08 19:00:00,1.7624284,27.54859212,192.10349858,192.10469511
2019-01-08 20:00:00,12.77496067,20.54516901,306.5989018,306.59905601
2019-01-08 21:00:00,2.8231757,15.58673521,59.28659377,59.28668976
2019-01-08 22:00:00,9.89495869,16.63966902,277.05866995,277.05884337
2019-01-08 23:00:00,11.02083817,15.62868621,308.58329292,308.58346889
2019-01-09 00:00:00,8.5969419,8.06322834,464.2296629,464.23486253
2019-01-09 01:00:00,25.983085,10.4080555,467.69545313,467.69553003
2019-01-09 02:00:00,5.06063751,10.87922823,278.33459139,278.33506289
2019-01-09 03:00:00,16.83657901,11.45945943,269.38521172,269.38526409
2019-01-09 04:00:00,3.20959688,11.51466245,179.73692704,179.73742501
2019-01-09 05:00:00,11.07012842,11.68254384,642.06697172,642.06744838
2019-01-09 06:00:00,1.70558299,10.3517931,172.26054324,172.26388174
2019-01-09 07:00:00,64.2587421,18.30347884,192.7762263,192.7762263
2019-01-09 08:00:00,8.26513614,15.77234329,562.02850267,562.02925783
2019-01-09 09:00:00,10.12575476,16.49593147,840.43687217,840.43764519
2019-01-09 10:00:00,3.32174021,14.56524021,275.70369034,275.70443707
2019-01-09 11:00:00,6.67660667,15.06052733,447.3320834,447.33264678
2019-01-09 12:00:00,1.72591424,13.72563959,98.37417629,98.37711172
2019-01-09 13:00:00,113.445529,29.68848902,680.67317402,680.67317402
2019-01-09 14:00:00,66.68836542,30.03557806,400.13019254,400.13019254
2019-01-09 15:00:00,10.86960902,30.40764562,32.60882705,32.60882705
2019-01-09 16:00:00,89.79994504,41.7896728,718.39956036,718.39956036
2019-01-09 17:00:00,12.4602498,43.09517417,473.48779649,473.48949235
2019-01-09 18:00:00,1.88238385,42.4102852,504.42596567,504.47887307
2019-01-09 19:00:00,2.79431382,42.56291371,156.48006372,156.48157375
2019-01-09 20:00:00,6.26052378,27.2507701,275.46197533,275.46304649
2019-01-09 21:00:00,14.46047888,19.78964346,419.35328871,419.35388757
2019-01-09 22:00:00,19.89681569,21.07924441,656.59416277,656.59491763
2019-01-09 23:00:00,5.40982776,9.02351337,140.65501794,140.65552188
2019-01-10 00:00:00,1.94340523,7.521107,114.62534639,114.66090872
2019-01-10 01:00:00,8.22984101,8.4278866,271.58401833,271.58475334
2019-01-10 02:00:00,3.46149802,8.52319862,228.45718116,228.45886916
2019-01-10 03:00:00,5.64242993,8.4348995,214.41150098,214.41233746
2019-01-10 04:00:00,40.78001791,12.19483365,1141.84030915,1141.8405014
2019-01-10 05:00:00,16.05137292,11.64548468,449.4382553,449.43844177
2019-01-10 06:00:00,4.97978493,11.58404999,443.19374514,443.20085901
2019-01-10 07:00:00,3.90316283,11.86401536,530.82861448,530.83014471
2019-01-10 08:00:00,106.88042969,25.9569566,748.16300785,748.16300785
2019-01-10 09:00:00,167.29192522,49.36130335,836.4596261,836.4596261
2019-01-10 10:00:00,5.17788971,49.29494046,1315.18076164,1315.18398581
2019-01-10 11:00:00,4.31311773,44.08538329,565.01695536,565.01842328
2019-01-10 12:00:00,4.23737157,42.39766881,521.1759987,521.19670358
2019-01-10 13:00:00,93.06583785,54.98139066,558.39502709,558.39502709
2019-01-10 14:00:00,33.43139512,59.19970956,401.1766596,401.17674138
2019-01-10 15:00:00,77.38929531,54.98669036,773.89295306,773.89295306
2019-01-10 16:00:00,23.22619304,34.40587148,1532.92602309,1532.92874044
2019-01-10 17:00:00,2.19072424,33.97913355,703.21717626,703.2224826
2019-01-10 18:00:00,2.54218387,33.726143,261.82126842,261.84493871
2019-01-10 19:00:00,11.0006505,34.6923257,638.03695508,638.03772902
2019-01-10 20:00:00,5.44818954,22.1755188,228.8235155,228.82396067
2019-01-10 21:00:00,12.76513492,19.22319592,408.48397703,408.48431743
2019-01-10 22:00:00,7.20922215,9.19747118,309.99606329,309.99655225
2019-01-10 23:00:00,18.81959436,8.56795708,526.94844909,526.94864204
2019-01-11 00:00:00,3.27421221,8.72274108,183.34939482,183.35588385
2019-01-11 01:00:00,3.78456847,8.90022459,132.45961404,132.45989658
2019-01-11 02:00:00,6.93875171,8.31995334,437.14073655,437.14135778
2019-01-11 03:00:00,2.45136722,7.89183586,56.38131657,56.38144613
2019-01-11 04:00:00,6.42605842,6.98625351,327.72849359,327.72897928
2019-01-11 05:00:00,0.0,5.95636463,0.0,0.0
2019-01-11 06:00:00,42.77208421,9.37814889,898.2123228,898.21376849
2019-01-11 07:00:00,2.8609523,9.31911176,329.00520366,329.00951399
2019-01-11 08:00:00,4.22144348,9.38152248,308.16466075,308.16537435
2019-01-11 09:00:00,6.12000502,9.26455866,379.43967977,379.44031094
2019-01-11 10:00:00,97.95984573,22.90862702,489.79922866,489.79922866
2019-01-11 11:00:00,7.78930716,23.10337684,958.08342326,958.08478023
2019-01-11 12:00:00,8.1877222,24.27305144,663.19295673,663.20549853
2019-01-11 13:00:00,57.7629112,26.41459816,288.81455601,288.81455601
2019-01-11 14:00:00,75.54966335,36.79869973,377.74831675,377.74831675
2019-01-11 15:00:00,32.70392968,40.86762633,294.33536714,294.33536714
2019-01-11 16:00:00,13.01274601,41.85230362,585.57241174,585.57357037
2019-01-11 17:00:00,6.28084439,28.75530343,464.78079606,464.78248517
2019-01-11 18:00:00,8.02670575,28.78921751,609.99141125,610.02963721
2019-01-11 19:00:00,10.80821117,29.16357308,1048.39480859,1048.3964837
2019-01-11 20:00:00,2.9870923,21.33845609,286.75886594,286.76086126
2019-01-11 21:00:00,5.74500126,11.36636151,189.58431742,189.58504147
2019-01-11 22:00:00,12.69086261,8.50735193,355.34359089,355.3441532
2019-01-11 23:00:00,21.2706366,9.68705058,765.74209902,765.74291749
2019-01-12 00:00:00,9.93786797,10.20948252,635.99956925,636.02354987
2019-01-12 01:00:00,6.61557215,10.00789201,291.08412083,291.0851747
2019-01-12 02:00:00,4.72909577,9.13944695,165.51756534,165.51835194
2019-01-12 03:00:00,8.73733184,9.96090974,78.63598657,78.63598657
2019-01-12 04:00:00,5.79109125,9.96749403,312.71756024,312.71892746
2019-01-12 05:00:00,7.68418017,9.25225368,268.9455408,268.9463061
2019-01-12 06:00:00,7.19076934,7.24084407,409.86977261,409.87385251
2019-01-12 07:00:00,13.44997921,7.74257425,403.49874681,403.49937621
2019-01-12 08:00:00,3.17658144,7.25128986,190.59291254,190.59488651
2019-01-12 09:00:00,3.17135369,7.02875528,139.53850882,139.53956239
2019-01-12 10:00:00,7.06585042,6.78997222,431.01527026,431.01687536
2019-01-12 11:00:00,2.48732983,6.3180063,136.80177708,136.80314065
2019-01-12 12:00:00,3.90765945,5.77850334,253.99528951,253.99786434
2019-01-12 13:00:00,4.82417976,5.44041911,299.09753245,299.09914482
2019-01-12 14:00:00,4.93782057,4.22439645,227.13863263,227.13974611
2019-01-12 15:00:00,4.33567516,4.38998127,221.11818226,221.11943335
2019-01-12 16:00:00,151.20882236,25.53819108,604.83528945,604.83528945
2019-01-12 17:00:00,2.88483072,24.94090255,118.27713129,118.27805962
2019-01-12 18:00:00,4.47670561,25.22509909,398.4199526,398.42679972
2019-01-12 19:00:00,6.25973887,25.56111044,150.23331453,150.23373296
2019-01-12 20:00:00,4.8021938,25.55796958,124.85657467,124.8570387
2019-01-12 21:00:00,15.38939157,27.05105116,338.56623721,338.56661459
2019-01-12 22:00:00,16.17558249,28.74246649,145.58024238,145.58024238
2019-01-12 23:00:00,1.11114185,7.2999407,20.0003284,20.00055329
2019-01-13 00:00:00,8.20575253,8.06007239,278.99349719,278.99558612
2019-01-13 01:00:00,20.9171732,10.40871062,669.34887061,669.34954256
2019-01-13 02:00:00,6.30253723,10.41482467,144.95796554,144.95835631
2019-01-13 03:00:00,8.13299399,10.89065327,219.59032974,219.59083786
2019-01-13 04:00:00,3.58970962,9.20498442,75.38355595,75.38390194
2019-01-13 05:00:00,10.55478975,8.40201402,200.54074168,200.54100519
2019-01-13 06:00:00,9.23296034,9.56227381,424.7139177,424.71617565
2019-01-13 07:00:00,12.26933722,10.14278591,453.96465478,453.9654772
2019-01-13 08:00:00,4.48140725,7.79481934,76.18370306,76.18392319
2019-01-13 09:00:00,4.52550406,7.54095746,253.42681472,253.42822724
2019-01-13 10:00:00,0.92447508,6.51116905,27.73369882,27.73425255
2019-01-13 11:00:00,1.95347673,6.27742149,128.92772955,128.92946386
2019-01-13 12:00:00,0.63748374,4.86066349,35.69750003,35.69908945
2019-01-13 13:00:00,10.20913886,5.00011756,357.31907324,357.31986009
2019-01-13 14:00:00,3.62574001,3.76531796,235.67136088,235.67310087
2019-01-13 15:00:00,4.24099422,3.73097324,245.97622212,245.97766467
2019-01-13 16:00:00,17.76519767,5.62235804,515.19020989,515.19073236
2019-01-13 17:00:00,108.69137334,21.01762922,543.4568667,543.4568667
2019-01-13 18:00:00,76.50852408,31.66835027,229.52557225,229.52557225
2019-01-13 19:00:00,5.26041171,32.32876856,1046.81340842,1046.82193076
2019-01-13 20:00:00,11.44418787,32.50520413,354.76959919,354.76982412
2019-01-13 21:00:00,88.79886933,44.67279403,266.39660799,266.39660799
2019-01-13 22:00:00,10.71662036,45.59788348,567.98033151,567.9808792
2019-01-13 23:00:00,20.53998144,45.99428116,267.01973056,267.01975873
2019-01-14 00:00:00,1.95856342,30.74673689,99.88423723,99.88673452
2019-01-14 01:00:00,18.94209338,22.52296107,189.42093376,189.42093376
2019-01-14 02:00:00,9.6154683,23.14511201,615.38913941,615.38997113
2019-01-14 03:00:00,6.01598263,22.36965412,198.52718532,198.5274267
2019-01-14 04:00:00,4.42931711,10.31686095,190.46028653,190.46063576
2019-01-14 05:00:00,5.20673494,9.52973446,177.028749,177.028988
2019-01-14 06:00:00,20.85711424,9.57503915,875.99664628,875.9987979
2019-01-14 07:00:00,109.56771277,24.94777477,328.70313832,328.70313832
2019-01-14 08:00:00,57.23014709,30.41749673,171.69044127,171.69044127
2019-01-14 09:00:00,71.42063468,39.24680621,642.78571216,642.78571216
2019-01-14 10:00:00,89.87817367,51.22711921,359.51269468,359.51269468
2019-01-14 11:00:00,6.59841005,51.53698963,428.8959787,428.89665295
2019-01-14 12:00:00,1.32462196,50.98240207,303.33374146,303.33842928
2019-01-14 13:00:00,95.54696495,61.65238074,382.18785979,382.18785979
2019-01-14 14:00:00,149.93474312,67.41909936,1199.47794496,1199.47794496
2019-01-14 15:00:00,60.87515887,67.93981533,608.75158868,608.75158868
2019-01-14 16:00:00,109.8719716,73.43286346,878.97577276,878.97577276
2019-01-14 17:00:00,77.39337092,71.64932021,696.54033827,696.54033827
2019-01-14 18:00:00,158.35370333,93.32864782,633.41481332,633.41481332
2019-01-14 19:00:00,0.0,93.13941611,0.0,0.0
2019-01-14 20:00:00,165.7874028,103.17376438,1326.29922244,1326.29922244
2019-01-14 21:00:00,21.25347995,84.79072678,148.77435963,148.77435963
2019-01-14 22:00:00,10.00003606,77.52285209,30.00010817,30.00010817
2019-01-14 23:00:00,127.57419633,80.05174134,637.87098167,637.87098167
2019-01-15 00:00:00,18.38808003,71.62241407,73.55232011,73.55232011
2019-01-15 01:00:00,20.43219352,51.91934124,143.02535467,143.02535467
2019-01-15 02:00:00,62.23926926,60.81066542,622.39269257,622.39269257
2019-01-15 03:00:00,0.46074624,37.19257163,206.85666509,206.87506202
2019-01-15 04:00:00,0.68979223,34.25490195,71.04706741,71.04860018
2019-01-15 05:00:00,16.98928555,35.25336617,67.95714218,67.95714218
2019-01-15 06:00:00,1.60596789,17.25790496,203.9543784,203.95792222
2019-01-15 07:00:00,6.90821488,15.61792422,393.76764993,393.76824819
2019-01-15 08:00:00,18.44556971,15.33412082,405.8023976,405.80253371
2019-01-15 09:00:00,12.24932765,8.19270059,416.47683782,416.47714
2019-01-15 10:00:00,138.03448949,27.84609249,690.17244747,690.17244747
2019-01-15 11:00:00,46.64869522,34.41165006,233.24347612,233.24347612
2019-01-15 12:00:00,10.60179112,33.49915085,519.48284569,519.48776489
2019-01-15 13:00:00,49.70725224,40.3707629,198.82900895,198.82900895
2019-01-15 14:00:00,102.87362606,54.08010736,720.11538241,720.11538241
2019-01-15 15:00:00,98.1280412,65.46331757,785.02432958,785.02432958
2019-01-15 16:00:00,45.59513709,70.22700463,501.54639013,501.546508
2019-01-15 17:00:00,37.36585172,55.84577066,149.46340687,149.46340687
2019-01-15 18:00:00,114.66702742,65.56267526,802.66919195,802.66919195
2019-01-15 19:00:00,14.04841816,66.05505056,744.54321446,744.56616242
2019-01-15 20:00:00,0.79429995,59.06748594,401.11268774,401.12147319
2019-01-15 21:00:00,4.04521557,44.94914159,214.39577429,214.39642523
2019-01-15 22:00:00,12.21182808,32.67539686,659.43797513,659.43871653
2019-01-15 23:00:00,40.17128121,31.9005603,200.85640604,200.85640604
2019-01-16 00:00:00,17.8271072,29.10931108,926.98690378,927.00957438
2019-01-16 01:00:00,61.13657651,21.46210381,366.81945905,366.81945905
2019-01-16 02:00:00,1.64179102,19.68972851,128.05838428,128.05969959
2019-01-16 03:00:00,8.80426947,20.83400987,501.84249732,501.84335975
2019-01-16 04:00:00,5.15263114,20.99221209,159.73125588,159.73156541
2019-01-16 05:00:00,17.19349352,21.70387858,447.03059958,447.03083142
2019-01-16 06:00:00,32.37067689,20.58950654,258.96541515,258.96541515
2019-01-16 07:00:00,6.4481783,18.96394526,851.14997694,851.15953607
2019-01-16 08:00:00,2.49055286,10.58594189,164.37457475,164.37648863
2019-01-16 09:00:00,4.05489099,10.93067045,502.80262777,502.80648232
2019-01-16 10:00:00,8.67199519,10.91177413,355.55134377,355.55180263
2019-01-16 11:00:00,3.49825487,10.67543466,314.84160405,314.84293839
2019-01-16 12:00:00,15.74674187,10.46875585,503.89356067,503.89573993
2019-01-16 13:00:00,100.7383855,20.23557137,503.6919275,503.6919275
2019-01-16 14:00:00,276.65606907,58.83669862,829.96820722,829.96820722
2019-01-16 15:00:00,85.20405628,70.6529134,937.24445006,937.24461904
2019-01-16 16:00:00,81.74302058,81.75121762,653.94416461,653.94416461
