start_time,close,high,low,open,volume
20/02/2019,3969.74,3986.98,3870.66,3907.35,36205.14085
21/02/2019,3937.31,4016.48,3901.03,3969.74,31103.884728
22/02/2019,3962.0,3988.0,3926.65,3937.31,23943.16375
23/02/2019,4117.76,4162.02,3933.15,3962.0,33657.942883
24/02/2019,3743.56,4198.0,3712.66,4118.0,62224.18689
25/02/2019,3827.92,3872.66,3740.0,3743.56,38102.966245
26/02/2019,3809.23,3841.51,3777.0,3828.44,28838.748036
27/02/2019,3818.07,3838.85,3677.17,3809.31,31500.995466
28/02/2019,3813.69,3888.0,3763.87,3818.04,32561.961044
01/03/2019,3823.0,3857.0,3813.01,3814.26,23174.57217
02/03/2019,3819.93,3841.31,3772.25,3822.17,19445.838355
03/03/2019,3807.75,3835.0,3781.32,3819.97,16718.16541
04/03/2019,3715.3,3830.0,3670.69,3807.32,34742.84166
05/03/2019,3857.73,3877.1,3703.55,3716.1,32962.536162
06/03/2019,3861.84,3907.0,3813.09,3857.58,24775.11883
07/03/2019,3873.64,3905.4,3840.4,3861.84,26455.257661
08/03/2019,3864.89,3932.0,3800.0,3873.63,34730.366592
09/03/2019,3943.04,3971.75,3854.75,3864.88,30979.747653
10/03/2019,3916.82,3943.43,3881.69,3943.43,23187.561412
11/03/2019,3871.61,3936.98,3830.0,3915.99,38066.885705
12/03/2019,3882.73,3905.2,3826.06,3871.61,26921.008622
13/03/2019,3866.0,3893.56,3840.0,3882.69,24461.008757
14/03/2019,3877.12,3920.0,3810.43,3866.0,27048.74853
15/03/2019,3923.76,3939.22,3872.2,3877.12,21740.061498
16/03/2019,4005.98,4056.98,3921.98,3924.46,28568.376124
17/03/2019,3981.14,4012.0,3950.01,4005.98,18814.255577
18/03/2019,3987.81,4037.0,3953.33,3981.85,22454.47801
19/03/2019,4015.53,4031.0,3970.0,3987.83,19893.741815
20/03/2019,4043.04,4050.0,3980.5,4017.48,23432.300255
21/03/2019,3980.64,4069.32,3880.01,4043.04,35997.682119
22/03/2019,3986.93,4008.0,3968.25,3980.85,20022.606318
23/03/2019,4006.01,4018.83,3978.01,3987.89,17302.604318
24/03/2019,3992.18,4006.02,3950.0,4006.01,17179.850648
25/03/2019,3936.12,3999.3,3888.71,3991.35,33192.890217
26/03/2019,3948.55,3958.98,3894.0,3935.47,29349.537627
27/03/2019,4038.05,4048.0,3936.15,3948.77,32364.555852
28/03/2019,4027.81,4039.7,4002.0,4039.58,20089.293875
29/03/2019,4103.25,4123.71,4024.03,4028.22,30084.217444
30/03/2019,4106.97,4140.0,4052.0,4104.24,19509.292601
31/03/2019,4103.95,4116.12,4082.57,4106.99,13525.087433
01/04/2019,4144.56,4158.7,4067.0,4102.44,25507.067641
02/04/2019,4857.29,4897.99,4140.54,4144.54,105383.639263
03/04/2019,4932.6,5275.01,4753.5,4857.19,109890.125743
04/04/2019,4898.66,5039.08,4777.0,4932.59,61054.254168
05/04/2019,5004.95,5028.22,4880.62,4898.64,39768.552806
06/04/2019,5043.89,5205.0,4928.59,5004.96,41770.842313
07/04/2019,5170.27,5234.0,5026.0,5042.07,37615.486804
08/04/2019,5236.9,5305.0,5039.0,5170.27,50178.430782
09/04/2019,5150.0,5238.4,5076.68,5238.38,34067.012311
10/04/2019,5308.25,5422.0,5135.0,5150.0,40073.620471
11/04/2019,5017.37,5332.67,4927.0,5307.86,54696.600686
12/04/2019,5048.01,5080.58,4861.22,5017.37,33276.678614
13/04/2019,5045.22,5099.0,5004.0,5047.0,17292.456802
14/04/2019,5131.3,5152.99,5000.0,5047.45,18281.607739
15/04/2019,5024.95,5167.38,4950.0,5131.28,29057.191581
16/04/2019,5173.72,5197.72,5003.94,5024.95,24242.229493
17/04/2019,5202.82,5230.4,5146.8,5173.72,23307.536134
18/04/2019,5258.44,5287.0,5198.8,5202.41,22619.239001
19/04/2019,5258.68,5320.0,5175.0,5258.44,24611.236323
20/04/2019,5291.73,5333.42,5230.1,5258.68,19168.908274
21/04/2019,5256.14,5314.35,5165.0,5292.91,25549.570939
22/04/2019,5357.14,5400.0,5208.35,5257.41,29563.852309
23/04/2019,5493.31,5600.0,5332.41,5357.14,41262.103917
24/04/2019,5415.0,5582.2,5333.35,5490.91,48224.152413
25/04/2019,5219.9,5491.84,5102.0,5415.0,49636.089948
26/04/2019,5314.1,5510.0,5161.62,5220.47,48912.294513
27/04/2019,5295.69,5342.5,5257.67,5315.0,15422.896935
28/04/2019,5307.52,5340.0,5259.48,5295.69,14371.433869
29/04/2019,5238.14,5332.0,5178.8,5309.81,19918.135079
30/04/2019,5320.81,5339.98,5192.15,5238.14,22238.06823
01/05/2019,5383.2,5402.0,5316.2,5321.94,17217.473216
02/05/2019,5492.87,5538.0,5370.0,5383.2,22795.787835
03/05/2019,5772.69,5844.0,5477.57,5494.81,46297.172849
04/05/2019,5829.45,5900.0,5587.45,5770.62,39682.408991
05/05/2019,5775.62,5839.9,5696.0,5829.83,23822.543775
06/05/2019,5747.79,5805.0,5619.14,5773.18,25256.596325
07/05/2019,5846.34,6028.41,5747.74,5749.92,39905.064422
08/05/2019,5987.29,6014.72,5772.2,5846.34,23074.186907
09/05/2019,6209.18,6224.55,5983.71,5986.66,27453.011436
10/05/2019,6373.33,6468.92,6172.0,6209.95,36623.61079
11/05/2019,7076.22,7343.99,6372.85,6375.16,74022.424393
12/05/2019,6967.31,7521.78,6750.0,7076.24,86948.975339
13/05/2019,7790.71,8100.0,6870.0,6968.24,85804.735333
14/05/2019,7947.56,8366.0,7599.56,7795.62,76583.722603
15/05/2019,8169.87,8249.0,7850.0,7945.26,37884.327211
16/05/2019,7866.59,8320.0,7705.0,8169.08,69630.513996
17/05/2019,7355.26,7925.0,6913.0,7868.67,88752.008159
18/05/2019,7257.45,7458.0,7156.61,7355.28,37054.944779
19/05/2019,8148.48,8275.09,7243.08,7257.32,65577.442058
20/05/2019,7938.15,8156.03,7553.0,8147.94,65859.208564
21/05/2019,7904.87,8042.32,7771.0,7937.16,52301.752247
22/05/2019,7628.43,8016.0,7465.0,7904.48,49136.994589
23/05/2019,7851.51,7940.98,7461.0,7627.8,49648.184701
24/05/2019,7964.87,8130.0,7766.0,7849.95,46664.785325
25/05/2019,8025.41,8091.8,7908.34,7964.52,28414.328817
26/05/2019,8614.43,8740.0,7833.42,8023.0,49652.144567
27/05/2019,8756.32,8908.32,8589.0,8612.54,51886.768793
28/05/2019,8715.64,8798.49,8510.63,8752.52,31470.551534
29/05/2019,8645.68,8750.0,8406.6,8716.87,33880.865922
30/05/2019,8269.54,9074.26,8005.0,8646.5,70379.998521
31/05/2019,8555.0,8594.0,8108.5,8267.1,44727.49162
01/06/2019,8544.07,8626.0,8442.36,8555.0,31868.234157
02/06/2019,8725.98,8814.78,8524.0,8545.1,27835.133265
03/06/2019,8115.82,8800.95,8080.8,8726.0,45692.965104
04/06/2019,7687.03,8115.66,7481.02,8115.66,74143.948941
05/06/2019,7776.5,7896.7,7572.78,7687.04,48679.656455
06/06/2019,7786.7,7868.13,7444.58,7778.08,36624.118747
07/06/2019,7980.53,8100.0,7737.49,7787.57,33942.225658
08/06/2019,7893.62,8044.65,7751.0,7978.94,22657.329634
09/06/2019,7628.13,7935.0,7506.66,7895.28,31568.465157
10/06/2019,7982.75,8020.0,7511.0,7627.57,36756.078468
11/06/2019,7884.9,8010.0,7692.23,7981.0,30334.999427
12/06/2019,8127.64,8200.0,7788.99,7884.9,41597.082622
13/06/2019,8218.54,8309.82,8010.03,8127.64,30467.764341
14/06/2019,8650.0,8684.41,8144.32,8216.44,39835.246255
15/06/2019,8808.7,8864.99,8567.63,8650.88,31791.636039
16/06/2019,8953.33,9333.0,8760.0,8810.77,63289.251219
17/06/2019,9313.96,9444.0,8950.0,8953.0,47895.485374
18/06/2019,9081.55,9336.36,8950.0,9312.13,51554.569401
19/06/2019,9255.49,9304.0,8960.0,9081.97,32147.706495
20/06/2019,9517.12,9590.0,9175.2,9253.76,34556.053982
21/06/2019,10159.86,10174.99,9518.06,9518.06,50484.415892
22/06/2019,10729.5,11160.0,9921.72,10159.86,104169.447976
23/06/2019,10906.07,11392.64,10555.18,10729.0,57445.323945
24/06/2019,11056.59,11143.63,10620.8,10905.95,43101.045285
25/06/2019,11820.86,11850.0,11026.0,11056.59,61276.686648
26/06/2019,13093.8,13970.0,11741.0,11821.28,155930.147386
27/06/2019,11329.99,13478.04,10525.1,13098.38,173894.820889
28/06/2019,12400.63,12480.0,10982.88,11329.99,95795.203964
29/06/2019,11903.13,12441.54,11475.02,12407.06,69642.074157
30/06/2019,10854.1,12180.0,10766.03,11903.13,84512.530443
01/07/2019,10624.93,11282.28,10030.0,10854.1,90962.268271
02/07/2019,10842.85,10938.75,9727.0,10624.9,109561.038728
03/07/2019,11940.0,11991.89,10841.04,10844.98,96815.90029
04/07/2019,11145.67,12000.0,11055.0,11940.0,66512.221892
05/07/2019,10970.73,11406.83,10796.44,11145.67,63534.350582
06/07/2019,11256.49,11665.0,10964.51,10982.41,51469.496331
07/07/2019,11406.24,11538.0,11094.37,11256.45,38884.795599
08/07/2019,12238.6,12338.03,11220.0,11410.0,52182.367215
09/07/2019,12543.41,12794.73,12068.0,12238.6,78442.130343
10/07/2019,12108.37,13147.08,11569.0,12548.51,109246.044997
11/07/2019,11342.89,12111.73,11000.0,12108.11,87506.461058
12/07/2019,11757.22,11885.0,11073.0,11342.88,56321.858281
13/07/2019,11355.76,11799.98,10830.0,11757.22,54245.594548
14/07/2019,10174.18,11452.0,10103.0,11355.78,72517.579236
15/07/2019,10838.72,11100.0,9860.0,10174.18,81922.426332
16/07/2019,9439.59,11028.0,9350.01,10833.78,97219.443413
17/07/2019,9667.92,9957.0,9060.0,9430.17,84942.672717
18/07/2019,10627.16,10788.0,9252.0,9668.86,80283.310252
19/07/2019,10504.29,10769.71,10121.84,10628.64,56546.932133
20/07/2019,10740.23,11068.99,10350.0,10505.78,47331.899848
21/07/2019,10589.45,10817.9,10288.0,10740.27,38834.287935
22/07/2019,10340.31,10683.16,10100.0,10590.15,40467.954839
23/07/2019,9864.91,10343.97,9822.0,10343.08,47624.37071
24/07/2019,9763.28,9937.0,9525.0,9864.78,43475.380377
25/07/2019,9879.87,10175.0,9720.03,9763.4,37873.354728
26/07/2019,9824.0,9889.98,9637.0,9882.15,27167.463217
27/07/2019,9476.52,10188.66,9333.0,9824.0,43809.778301
28/07/2019,9541.54,9594.99,9165.0,9478.92,29401.022937
29/07/2019,9507.64,9729.0,9395.0,9541.54,29021.937411
30/07/2019,9574.21,9714.28,9402.0,9509.07,32536.368834
31/07/2019,10080.53,10109.8,9555.0,9575.0,39515.35456
01/08/2019,10374.99,10467.86,9863.46,10080.53,41727.637028
02/08/2019,10523.75,10670.0,10281.35,10375.0,42990.444221
03/08/2019,10816.86,10904.77,10497.93,10523.75,33802.318824
04/08/2019,10929.23,11040.0,10552.0,10816.86,39924.745141
05/08/2019,11828.8,11937.52,10927.8,10929.99,65153.673713
06/08/2019,11481.69,12330.7,11226.7,11830.0,76705.389875
07/08/2019,11975.03,12141.17,11382.84,11481.69,69173.390353
08/08/2019,11999.77,12060.0,11521.0,11975.04,51207.257174
09/08/2019,11879.99,12045.68,11700.0,11994.17,39427.152588
10/08/2019,11309.31,11985.0,11270.0,11879.98,42633.087048
11/08/2019,11549.97,11600.0,11112.11,11309.24,26772.90691
12/08/2019,11396.08,11577.89,11235.32,11539.08,17568.227075
13/08/2019,10892.71,11456.16,10788.45,11398.35,33234.72968
14/08/2019,10050.37,10897.48,9928.1,10893.36,54451.847499
15/08/2019,10293.93,10460.0,9911.0,10055.16,38174.45112
16/08/2019,10331.54,10536.03,9750.0,10296.77,51758.142918
17/08/2019,10216.02,10465.14,10000.0,10331.15,29000.581201
18/08/2019,10306.78,10500.0,10080.0,10216.05,24085.395172
19/08/2019,10915.54,10930.0,10258.6,10306.17,37243.319217
20/08/2019,10760.51,10949.96,10560.0,10914.73,32298.921679
21/08/2019,10142.57,10804.13,9858.0,10760.51,47355.719282
22/08/2019,10099.88,10242.0,9762.0,10140.82,34059.642738
23/08/2019,10389.55,10445.0,10019.79,10099.9,27550.336173
24/08/2019,10134.35,10419.42,9890.0,10388.16,27692.456844
25/08/2019,10142.69,10333.0,9906.97,10134.61,26271.657398
26/08/2019,10372.25,10604.0,10137.93,10142.69,41687.511599
27/08/2019,10185.05,10391.08,10051.08,10373.6,28402.775383
28/08/2019,9721.0,10299.0,9601.01,10185.69,42110.555375
29/08/2019,9498.44,9724.0,9320.0,9721.0,35532.69491
30/08/2019,9584.54,9696.0,9350.41,9499.01,26834.318104
31/08/2019,9587.47,9684.51,9420.75,9582.76,17130.290074
01/09/2019,9724.98,9830.0,9520.0,9588.74,19545.404843
02/09/2019,10340.0,10450.0,9712.5,9723.59,44740.248093
03/09/2019,10615.28,10773.0,10272.0,10340.0,47998.376781
04/09/2019,10567.02,10799.0,10369.89,10611.85,43943.889026
05/09/2019,10564.49,10900.0,10450.0,10565.92,33970.960639
06/09/2019,10298.73,10905.87,10150.0,10563.13,58799.640959
07/09/2019,10455.88,10558.0,10288.57,10298.71,27637.877392
08/09/2019,10381.18,10592.5,10208.0,10455.9,23984.672018
09/09/2019,10303.12,10480.0,10068.5,10381.24,39835.727608
10/09/2019,10098.15,10384.99,9953.0,10302.58,28915.412225
11/09/2019,10158.33,10293.0,9880.0,10098.19,31953.824562
12/09/2019,10415.01,10448.81,10040.0,10158.75,34511.162755
13/09/2019,10342.06,10439.0,10153.0,10415.01,30280.339776
14/09/2019,10335.02,10419.99,10222.33,10344.13,23621.533519
15/09/2019,10302.01,10360.0,10252.15,10332.81,18047.654013
16/09/2019,10251.31,10355.0,10078.0,10303.34,28971.401657
17/09/2019,10187.82,10275.0,10128.01,10249.68,22914.324563
18/09/2019,10156.99,10258.02,10100.0,10187.48,24250.249303
19/09/2019,10244.29,10325.0,9653.0,10156.41,44826.282579
20/09/2019,10168.59,10281.0,10061.39,10243.7,25088.491069
21/09/2019,9986.39,10176.7,9900.0,10167.92,20544.175196
22/09/2019,10028.87,10089.0,9853.97,9985.15,22049.275256
23/09/2019,9702.25,10049.99,9615.77,10028.05,31937.232356
24/09/2019,8493.14,9794.99,7800.0,9702.2,94007.345203
25/09/2019,8430.05,8730.0,8215.64,8497.55,60783.892258
26/09/2019,8063.73,8465.99,7750.0,8430.05,67930.853749
27/09/2019,8177.91,8265.0,7852.15,8063.49,43882.924625
28/09/2019,8198.81,8315.0,8001.09,8177.47,34473.605165
29/09/2019,8043.82,8229.13,7890.0,8199.38,31544.211388
30/09/2019,8289.34,8337.26,7710.0,8043.04,55865.48726
01/10/2019,8292.44,8500.0,8173.05,8289.97,43479.58742
02/10/2019,8359.94,8373.91,8151.22,8292.67,26243.386644
03/10/2019,8223.96,8393.0,8060.0,8360.0,30488.284058
04/10/2019,8137.13,8232.41,8005.0,8224.43,26476.330404
05/10/2019,8126.19,8183.41,8012.98,8137.09,21907.615564
06/10/2019,7854.25,8153.87,7785.0,8127.55,34676.104049
07/10/2019,8190.09,8299.92,7762.0,7855.3,52202.072297
08/10/2019,8168.39,8325.0,8088.75,8190.82,35452.657423
09/10/2019,8560.74,8670.0,8115.0,8170.79,55038.704378
10/10/2019,8558.03,8644.0,8414.52,8562.15,39137.946167
11/10/2019,8258.5,8779.51,8212.38,8557.82,50405.284418
12/10/2019,8300.09,8400.0,8250.0,8257.95,21339.334098
13/10/2019,8275.01,8451.37,8160.0,8301.98,27840.739953
14/10/2019,8348.2,8388.85,8203.0,8275.24,29810.663253
15/10/2019,8159.29,8403.0,8090.0,8346.86,32773.062476
16/10/2019,7991.74,8181.16,7917.0,8159.3,34733.593966
17/10/2019,8070.58,8124.92,7929.03,7995.02,29656.949158
18/10/2019,7947.01,8115.0,7816.01,8070.71,31353.181416
19/10/2019,7948.01,8098.1,7866.92,7946.89,26627.889388
20/10/2019,8223.35,8297.0,7870.0,7949.87,34286.452654
21/10/2019,8197.27,8333.0,8142.03,8223.35,30448.679539
22/10/2019,8020.0,8297.99,8000.0,8197.28,34651.828663
23/10/2019,7466.62,8047.59,7300.0,8020.06,63897.457098
24/10/2019,7412.41,7503.68,7337.99,7468.47,32714.383265
25/10/2019,8655.02,8799.0,7361.0,7412.41,90748.218174
26/10/2019,9230.0,10370.0,8470.38,8655.88,162588.585413
27/10/2019,9529.93,9794.98,9074.34,9230.0,93833.541604
28/10/2019,9205.14,9902.1,9160.0,9528.23,80174.217323
29/10/2019,9407.62,9550.0,9072.0,9204.45,64158.462446
30/10/2019,9154.72,9409.84,9001.01,9407.62,55241.786434
31/10/2019,9140.85,9405.0,8913.0,9154.02,54376.024902
01/11/2019,9231.61,9279.0,9030.0,9140.86,43594.814115
02/11/2019,9289.52,9373.74,9186.21,9231.4,28923.060828
03/11/2019,9194.71,9362.57,9066.14,9289.85,27894.378279
04/11/2019,9393.35,9513.68,9115.84,9196.46,45894.456277
05/11/2019,9308.66,9454.95,9175.76,9392.4,45935.873665
06/11/2019,9339.05,9440.91,9250.01,9307.73,37336.170372
07/11/2019,9216.2,9375.0,9101.0,9339.16,39117.470853
08/11/2019,8773.73,9261.0,8696.0,9214.0,62107.289243
09/11/2019,8809.41,8880.0,8724.88,8773.74,29469.481405
10/11/2019,9039.47,9147.19,8750.0,8809.18,34422.029797
11/11/2019,8733.27,9072.32,8618.68,9040.16,44888.053545
12/11/2019,8821.94,8888.0,8567.6,8733.36,40366.629471
13/11/2019,8777.12,8844.99,8702.0,8821.91,26810.116918
14/11/2019,8646.68,8800.0,8582.6,8777.54,33468.468961
15/11/2019,8471.73,8790.0,8400.0,8646.38,46087.417751
16/11/2019,8491.02,8543.0,8400.0,8471.62,20902.299752
17/11/2019,8502.4,8635.0,8350.68,8490.74,27009.037082
18/11/2019,8187.17,8503.52,8060.0,8502.87,43017.69094
19/11/2019,8133.64,8218.63,8003.0,8186.5,43556.061025
20/11/2019,8098.01,8264.29,8038.4,8133.83,32466.23098
21/11/2019,7627.74,8134.73,7500.0,8098.56,58418.780261
22/11/2019,7268.23,7750.0,6790.0,7627.79,126603.140259
23/11/2019,7311.57,7344.48,7080.01,7268.23,50449.894755
24/11/2019,6903.28,7330.39,6861.0,7311.1,67890.206483
25/11/2019,7109.57,7377.69,6515.0,6900.23,119645.735197
26/11/2019,7156.14,7340.0,7017.48,7109.99,65722.39769
27/11/2019,7508.52,7655.0,6840.0,7154.75,92452.87349
28/11/2019,7419.49,7643.0,7360.0,7507.9,56933.981109
29/11/2019,7739.68,7850.0,7362.3,7418.52,60745.300873
30/11/2019,7541.89,7810.0,7441.0,7740.99,46989.433619
01/12/2019,7390.89,7541.85,7210.0,7540.63,60769.342313
02/12/2019,7294.28,7420.56,7151.1,7391.5,46330.25604
03/12/2019,7292.71,7400.0,7241.35,7294.42,33149.477487
04/12/2019,7194.32,7750.0,7067.0,7292.71,83153.701586
05/12/2019,7389.0,7485.0,7150.0,7194.59,59306.678855
06/12/2019,7527.47,7590.03,7305.0,7389.0,48189.087944
07/12/2019,7488.21,7619.62,7470.16,7527.8,31498.684173
08/12/2019,7510.11,7564.0,7374.86,7487.31,29856.897631
09/12/2019,7338.64,7650.0,7273.0,7510.11,46621.887493
10/12/2019,7224.13,7407.6,7157.1,7338.64,49723.76214
11/12/2019,7210.0,7275.5,7125.66,7224.15,30093.091944
12/12/2019,7198.08,7295.0,7080.3,7210.0,42288.600932
13/12/2019,7258.48,7309.05,7190.76,7197.76,27609.873795
14/12/2019,7064.05,7271.77,7012.0,7257.37,29561.985967
15/12/2019,7118.59,7200.3,7008.35,7064.14,26395.778137
16/12/2019,6891.72,7150.0,6836.0,7119.6,43863.993059
17/12/2019,6623.82,6942.21,6560.0,6891.44,53865.069929
18/12/2019,7277.83,7440.0,6435.0,6623.84,95636.651251
19/12/2019,7150.3,7380.0,7038.31,7277.83,55509.049075
20/12/2019,7187.83,7220.0,7079.5,7151.31,32132.069205
21/12/2019,7132.75,7190.58,7105.0,7188.01,19467.174028
22/12/2019,7501.44,7518.54,7122.47,7131.59,39137.45515
23/12/2019,7317.09,7695.38,7265.84,7500.71,68051.997203
24/12/2019,7255.77,7436.68,7157.04,7317.3,43629.494188
25/12/2019,7204.63,7271.77,7128.86,7255.77,27492.044323
26/12/2019,7202.0,7435.0,7157.12,7205.01,36259.761076
27/12/2019,7254.74,7275.86,7076.42,7202.0,33642.701861
28/12/2019,7316.14,7365.01,7238.67,7254.77,26848.982199
29/12/2019,7388.24,7528.45,7288.0,7315.36,31387.106085
30/12/2019,7246.0,7408.24,7220.0,7388.43,29605.911782
31/12/2019,7195.23,7320.0,7145.01,7246.0,25954.453533
01/01/2020,7200.85,7255.0,7175.15,7195.24,16792.388165
02/01/2020,6965.71,7212.5,6924.74,7200.77,31951.483932
03/01/2020,7344.96,7405.0,6871.04,6965.49,68428.500451
04/01/2020,7354.11,7404.0,7272.21,7345.0,29987.974977
